rnl_datetime,raw_concept,processed_concept,type,url,response_received,no_record,response_recorded,compound_match,rn,rn_url
2020-09-15T18:56:26Z,Decima,Decima,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Decima,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:56:32Z,Intra-arterial,Intra-arterial,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Intra-arterial,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:56:38Z,Temodal,Temodal,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Temodal,TRUE,FALSE,TRUE, Temozolomide [USAN:INN:BAN],85622-93-1,https://chem.nlm.nih.gov/chemidplus/rn/85622-93-1
2020-09-15T18:56:44Z,Rasby,Rasby,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rasby,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:56:49Z,Sancuso,Sancuso,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sancuso,TRUE,FALSE,TRUE, Granisetron [USAN:INN:BAN:JAN],109889-09-0,https://chem.nlm.nih.gov/chemidplus/rn/109889-09-0
2020-09-15T18:56:56Z,Colace,Colace,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Colace,TRUE,FALSE,TRUE,Docusate sodium,577-11-7,https://chem.nlm.nih.gov/chemidplus/rn/577-11-7
2020-09-15T18:56:56Z,Colace,Colace,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Colace,TRUE,FALSE,TRUE,Casanthranol,8024-48-4,https://chem.nlm.nih.gov/chemidplus/rn/8024-48-4
2020-09-15T18:57:01Z,Terasulf,Terasulf,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Terasulf,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:07Z,Bactosain,Bactosain,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bactosain,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:13Z,Maxiprim,Maxiprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Maxiprim,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:18Z,Tecnomet,Tecnomet,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tecnomet,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:24Z,Dexafarm,Dexafarm,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexafarm,TRUE,FALSE,TRUE, Dexamethasone [USP:INN:BAN:JAN],50-02-2,https://chem.nlm.nih.gov/chemidplus/rn/50-02-2
2020-09-15T18:57:30Z,Dexonium,Dexonium,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexonium,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:36Z,Altaxel,Altaxel,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Altaxel,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:41Z,CDK inhibitor,CDKinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/CDKinhibitor,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:47Z,Valcyclovir,Valcyclovir,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Valcyclovir,TRUE,FALSE,TRUE, Valaciclovir [INN:BAN],124832-26-4,https://chem.nlm.nih.gov/chemidplus/rn/124832-26-4
2020-09-15T18:57:52Z,Bioplak,Bioplak,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bioplak,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:57:58Z,Comoxol,Comoxol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Comoxol,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:03Z,Aspergic,Aspergic,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aspergic,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:10Z,Fosfidex,Fosfidex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fosfidex,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:15Z,Hematopoetic progenitor cells cord blood,Hematopoeticprogenitorcellscordblood,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Hematopoeticprogenitorcellscordblood,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:21Z,Anti-EGFR antibody,Anti-EGFRantibody,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Anti-EGFRantibody,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:27Z,Carbotanil,Carbotanil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Carbotanil,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:32Z,Dexameson,Dexameson,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexameson,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:38Z,Prednisona,Prednisona,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prednisona,TRUE,FALSE,TRUE,Prednisone,53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T18:58:38Z,Prednisona,Prednisona,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prednisona,TRUE,FALSE,TRUE,Meprednisone,1247-42-3,https://chem.nlm.nih.gov/chemidplus/rn/1247-42-3
2020-09-15T18:58:38Z,Prednisona,Prednisona,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prednisona,TRUE,FALSE,TRUE,Chloroprednisone,52080-57-6,https://chem.nlm.nih.gov/chemidplus/rn/52080-57-6
2020-09-15T18:58:44Z,Scopoderm,Scopoderm,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Scopoderm,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:53Z,Interferon Human,InterferonHuman,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/InterferonHuman,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:58:58Z,Efurix,Efurix,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Efurix,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:04Z,Andoprim,Andoprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Andoprim,TRUE,FALSE,TRUE, Andoprim,138360-83-5,https://chem.nlm.nih.gov/chemidplus/rn/138360-83-5
2020-09-15T18:59:10Z,Flonorbin,Flonorbin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Flonorbin,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:15Z,Hensetron,Hensetron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Hensetron,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:21Z,Zantran,Zantran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zantran,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:26Z,Trombyl,Trombyl,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trombyl,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:32Z,Glucarpidase,Glucarpidase,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Glucarpidase,TRUE,FALSE,TRUE, Glucarpidase [INN],9074-87-7,https://chem.nlm.nih.gov/chemidplus/rn/9074-87-7
2020-09-15T18:59:40Z,Dexaminor,Dexaminor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexaminor,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:46Z,Dacmozen,Dacmozen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dacmozen,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T18:59:51Z,Sulfametoxazol,Sulfametoxazol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sulfametoxazol,TRUE,FALSE,TRUE, Sulfamethoxazole [USAN:USP:INN:BAN:JAN],723-46-6,https://chem.nlm.nih.gov/chemidplus/rn/723-46-6
2020-09-15T18:59:58Z,Colfarit,Colfarit,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Colfarit,TRUE,FALSE,TRUE, Aspirin [USP:BAN:JAN],50-78-2,https://chem.nlm.nih.gov/chemidplus/rn/50-78-2
2020-09-15T19:00:04Z,Contra-Schmerz ASS,Contra-SchmerzASS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Contra-SchmerzASS,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:00:10Z,Medsara,Medsara,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Medsara,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:00:15Z,Osimertinib,Osimertinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Osimertinib,TRUE,FALSE,TRUE,Osimertinib,1421373-65-0,https://chem.nlm.nih.gov/chemidplus/rn/1421373-65-0
2020-09-15T19:00:15Z,Osimertinib,Osimertinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Osimertinib,TRUE,FALSE,TRUE,Osimertinib mesylate,1421373-66-1,https://chem.nlm.nih.gov/chemidplus/rn/1421373-66-1
2020-09-15T19:00:21Z,Neodex,Neodex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Neodex,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:00:26Z,Prednax,Prednax,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prednax,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:00:32Z,Cytarabine,Cytarabine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cytarabine,TRUE,FALSE,TRUE,Cytarabine hydrochloride,69-74-9,https://chem.nlm.nih.gov/chemidplus/rn/69-74-9
2020-09-15T19:00:32Z,Cytarabine,Cytarabine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cytarabine,TRUE,FALSE,TRUE,Cytarabine,147-94-4,https://chem.nlm.nih.gov/chemidplus/rn/147-94-4
2020-09-15T19:00:32Z,Cytarabine,Cytarabine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cytarabine,TRUE,FALSE,TRUE,Ancitabine hydrochloride,10212-25-6,https://chem.nlm.nih.gov/chemidplus/rn/10212-25-6
2020-09-15T19:00:37Z,Eliprim,Eliprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Eliprim,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:00:43Z,Thilodex,Thilodex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Thilodex,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:00:48Z,Decadronal,Decadronal,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Decadronal,TRUE,FALSE,TRUE, Dexamethasone acetate,1177-87-3,https://chem.nlm.nih.gov/chemidplus/rn/1177-87-3
2020-09-15T19:00:54Z,Plerixafor,Plerixafor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Plerixafor,TRUE,FALSE,TRUE,Plerixafor,110078-46-1,https://chem.nlm.nih.gov/chemidplus/rn/110078-46-1
2020-09-15T19:01:00Z,Doptelet,Doptelet,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doptelet,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:01:06Z,Dacplat,Dacplat,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dacplat,TRUE,FALSE,TRUE, Oxaliplatin [USAN:USP:INN:BAN],61825-94-3,https://chem.nlm.nih.gov/chemidplus/rn/61825-94-3
2020-09-15T19:01:11Z,Sirolimus,Sirolimus,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sirolimus,TRUE,FALSE,TRUE,Sirolimus,53123-88-9,https://chem.nlm.nih.gov/chemidplus/rn/53123-88-9
2020-09-15T19:01:11Z,Sirolimus,Sirolimus,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sirolimus,TRUE,FALSE,TRUE,Temsirolimus,162635-04-3,https://chem.nlm.nih.gov/chemidplus/rn/162635-04-3
2020-09-15T19:01:17Z,Emigo,Emigo,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Emigo,TRUE,FALSE,TRUE,Digoxin,20830-75-5,https://chem.nlm.nih.gov/chemidplus/rn/20830-75-5
2020-09-15T19:01:24Z,Epoetin alfa,Epoetinalfa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Epoetinalfa,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:01:29Z,Fedolen,Fedolen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fedolen,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:01:35Z,Foliment,Foliment,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Foliment,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:01:42Z,BS,BS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BS,TRUE,FALSE,TRUE,Phenobarbital,50-06-6,https://chem.nlm.nih.gov/chemidplus/rn/50-06-6
2020-09-15T19:01:42Z,BS,BS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BS,TRUE,FALSE,TRUE,Mitomycin,50-07-7,https://chem.nlm.nih.gov/chemidplus/rn/50-07-7
2020-09-15T19:01:42Z,BS,BS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BS,TRUE,FALSE,TRUE,Ergocalciferol,50-14-6,https://chem.nlm.nih.gov/chemidplus/rn/50-14-6
2020-09-15T19:01:42Z,BS,BS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BS,TRUE,FALSE,TRUE,Hydrocortisone,50-23-7,https://chem.nlm.nih.gov/chemidplus/rn/50-23-7
2020-09-15T19:01:49Z,Bacticel,Bacticel,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bacticel,TRUE,FALSE,TRUE, Trimethoprim [USAN:USP:INN:BAN:JAN],738-70-5,https://chem.nlm.nih.gov/chemidplus/rn/738-70-5
2020-09-15T19:01:57Z,Hjerdyl,Hjerdyl,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Hjerdyl,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:03Z,Alenat,Alenat,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Alenat,TRUE,FALSE,TRUE,Sodium Gualenate,6223-35-4,https://chem.nlm.nih.gov/chemidplus/rn/6223-35-4
2020-09-15T19:02:09Z,ERBB2 inhibitor,ERBB2inhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/ERBB2inhibitor,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:16Z,Cyclophospham,Cyclophospham,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophospham,TRUE,FALSE,TRUE,Cyclophosphamide,50-18-0,https://chem.nlm.nih.gov/chemidplus/rn/50-18-0
2020-09-15T19:02:16Z,Cyclophospham,Cyclophospham,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophospham,TRUE,FALSE,TRUE,Cyclophosphamide,6055-19-2,https://chem.nlm.nih.gov/chemidplus/rn/6055-19-2
2020-09-15T19:02:16Z,Cyclophospham,Cyclophospham,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophospham,TRUE,FALSE,TRUE,Enpromate,10087-89-5,https://chem.nlm.nih.gov/chemidplus/rn/10087-89-5
2020-09-15T19:02:22Z,Aminopeptidase inhibitor,Aminopeptidaseinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aminopeptidaseinhibitor,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:28Z,Ifacap,Ifacap,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ifacap,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:33Z,Omnatrim,Omnatrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Omnatrim,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:39Z,Intralesional,Intralesional,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Intralesional,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:44Z,M-Trim,M-Trim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/M-Trim,TRUE,FALSE,TRUE,Neostigmine,59-99-4,https://chem.nlm.nih.gov/chemidplus/rn/59-99-4
2020-09-15T19:02:50Z,Zyofolin,Zyofolin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zyofolin,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:02:55Z,Methoblastin,Methoblastin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Methoblastin,TRUE,FALSE,TRUE, Methotrexate [USAN:USP:INN:BAN:JAN],59-05-2,https://chem.nlm.nih.gov/chemidplus/rn/59-05-2
2020-09-15T19:03:01Z,Landrolen,Landrolen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Landrolen,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:03:07Z,Prednison,Prednison,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prednison,TRUE,FALSE,TRUE,Prednisone,53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T19:03:07Z,Prednison,Prednison,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prednison,TRUE,FALSE,TRUE,Meprednisone,1247-42-3,https://chem.nlm.nih.gov/chemidplus/rn/1247-42-3
2020-09-15T19:03:12Z,Nizon,Nizon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Nizon,TRUE,FALSE,TRUE,Prednisone,53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T19:03:12Z,Nizon,Nizon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Nizon,TRUE,FALSE,TRUE,Chlorfenson,80-33-1,https://chem.nlm.nih.gov/chemidplus/rn/80-33-1
2020-09-15T19:03:12Z,Nizon,Nizon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Nizon,TRUE,FALSE,TRUE,Fenson,80-38-6,https://chem.nlm.nih.gov/chemidplus/rn/80-38-6
2020-09-15T19:03:18Z,Lemtrada,Lemtrada,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lemtrada,TRUE,FALSE,TRUE, Alemtuzumab [USAN:INN:BAN],216503-57-0,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-15T19:03:24Z,Ferra T.D. Caps,FerraT.D.Caps,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/FerraT.D.Caps,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:03:29Z,Osteomix,Osteomix,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Osteomix,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:03:34Z,Erbakar,Erbakar,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Erbakar,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:03:40Z,Lutathera,Lutathera,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lutathera,TRUE,FALSE,TRUE, Dotatate lutenium Lu-177,437608-50-9,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-15T19:03:46Z,Busulfex,Busulfex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Busulfex,TRUE,FALSE,TRUE, Busulfan [USP:INN:BAN:JAN],55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-15T19:03:52Z,Acetylsalicylsyre,Acetylsalicylsyre,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Acetylsalicylsyre,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:03:58Z,Valixa,Valixa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Valixa,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:04:04Z,Vorzole,Vorzole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vorzole,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:04:09Z,Calcifolin,Calcifolin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Calcifolin,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:04:16Z,Asdol,Asdol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Asdol,TRUE,FALSE,TRUE,Testosterone propionate,57-85-2,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-15T19:04:23Z,Comox,Comox,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Comox,TRUE,FALSE,TRUE,Tamoxifen,10540-29-1,https://chem.nlm.nih.gov/chemidplus/rn/10540-29-1
2020-09-15T19:04:30Z,Semustina,Semustina,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Semustina,TRUE,FALSE,TRUE, Semustine [USAN:INN],13909-09-6,https://chem.nlm.nih.gov/chemidplus/rn/13909-09-6
2020-09-15T19:04:36Z,Levamisole,Levamisole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Levamisole,TRUE,FALSE,TRUE,Levamisole,14769-73-4,https://chem.nlm.nih.gov/chemidplus/rn/14769-73-4
2020-09-15T19:04:36Z,Levamisole,Levamisole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Levamisole,TRUE,FALSE,TRUE,Levamisole hydrochloride,16595-80-5,https://chem.nlm.nih.gov/chemidplus/rn/16595-80-5
2020-09-15T19:04:42Z,Trisenox,Trisenox,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trisenox,TRUE,FALSE,TRUE, Arsenic trioxide [USAN:JAN],1327-53-3,https://chem.nlm.nih.gov/chemidplus/rn/1327-53-3
2020-09-15T19:04:48Z,Endoxan-N,Endoxan-N,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Endoxan-N,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:04:53Z,Sulfarim,Sulfarim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sulfarim,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:04:59Z,FDA approved drug,FDAapproveddrug,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/FDAapproveddrug,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:05:05Z,Mvasi,Mvasi,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mvasi,TRUE,FALSE,TRUE, Bevacizumab [USAN:INN],216974-75-3,https://chem.nlm.nih.gov/chemidplus/rn/216974-75-3
2020-09-15T19:05:11Z,Ondansetron,Ondansetron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ondansetron,TRUE,FALSE,TRUE,Ondansetron,99614-02-5,https://chem.nlm.nih.gov/chemidplus/rn/99614-02-5
2020-09-15T19:05:16Z,Cyclostin,Cyclostin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclostin,TRUE,FALSE,TRUE, Cyclophosphamide [USP:INN],50-18-0,https://chem.nlm.nih.gov/chemidplus/rn/50-18-0
2020-09-15T19:05:23Z,Xeljanz,Xeljanz,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Xeljanz,TRUE,FALSE,TRUE, Tofacitinib citrate [USAN],540737-29-9,https://chem.nlm.nih.gov/chemidplus/rn/540737-29-9
2020-09-15T19:05:28Z,Xpreza,Xpreza,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Xpreza,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:05:34Z,Fakzol,Fakzol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fakzol,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:05:41Z,Catumaxomab,Catumaxomab,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Catumaxomab,TRUE,FALSE,TRUE, Catumaxomab [USAN:INN],509077-98-9,https://chem.nlm.nih.gov/chemidplus/rn/509077-98-9
2020-09-15T19:05:48Z,Danocrine,Danocrine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Danocrine,TRUE,FALSE,TRUE, Danazol [USAN:USP:INN:BAN:JAN],17230-88-5,https://chem.nlm.nih.gov/chemidplus/rn/17230-88-5
2020-09-15T19:05:55Z,Synotrim,Synotrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Synotrim,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:02Z,Intervention index,Interventionindex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Interventionindex,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:09Z,Folotyn,Folotyn,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Folotyn,TRUE,FALSE,TRUE, Pralatrexate [USAN:INN],146464-95-1,https://chem.nlm.nih.gov/chemidplus/rn/146464-95-1
2020-09-15T19:06:15Z,Lenisolone,Lenisolone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lenisolone,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:20Z,Clexane,Clexane,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Clexane,TRUE,FALSE,TRUE,Enoxaparin sodium,679809-58-6,https://chem.nlm.nih.gov/chemidplus/rn/679809-58-6
2020-09-15T19:06:27Z,Brentuximab vedotin,Brentuximabvedotin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Brentuximabvedotin,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:32Z,Detasone,Detasone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Detasone,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:39Z,Senterlic,Senterlic,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Senterlic,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:45Z,Clolar,Clolar,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Clolar,TRUE,FALSE,TRUE, Clofarabine [USAN:INN:BAN],123318-82-1,https://chem.nlm.nih.gov/chemidplus/rn/123318-82-1
2020-09-15T19:06:52Z,TSC2 inhibitor,TSC2inhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/TSC2inhibitor,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:06:57Z,Evertor,Evertor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Evertor,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:07:03Z,Folidar,Folidar,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Folidar,TRUE,TRUE,FALSE,NA,NA,NA
2020-09-15T19:07:09Z,Etosin,Etosin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Etosin,TRUE,FALSE,TRUE, Promethazine hydrochloride [USP:JAN],58-33-3,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3
2020-09-15T19:07:14Z,Loron,Loron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Loron,TRUE,FALSE,TRUE,Chloramphenicol,56-75-7,https://chem.nlm.nih.gov/chemidplus/rn/56-75-7
2020-09-15T19:07:14Z,Loron,Loron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Loron,TRUE,FALSE,TRUE,Chlorobutanol,57-15-8,https://chem.nlm.nih.gov/chemidplus/rn/57-15-8
2020-09-15T19:07:14Z,Loron,Loron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Loron,TRUE,FALSE,TRUE,Chloropyramine,59-32-5,https://chem.nlm.nih.gov/chemidplus/rn/59-32-5
2020-09-15T19:11:06Z,Otrim,Otrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Otrim,TRUE,FALSE,TRUE,Bronopol,52-51-7,https://chem.nlm.nih.gov/chemidplus/rn/52-51-7
2020-09-15T19:20:38Z,Aldronac,Aldronac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aldronac,TRUE,TRUE,FALSE,NA,NA,NA
